fpath,img,dist,ver,mos,ref_img
distorted_images/i16_21_3.bmp,I16,21,3,4.25641,reference_images/i16.bmp
distorted_images/i16_21_4.bmp,I16,21,4,3.7692300000000003,reference_images/i16.bmp
distorted_images/i16_21_5.bmp,I16,21,5,1.84615,reference_images/i16.bmp
distorted_images/i16_22_1.bmp,I16,22,1,5.61538,reference_images/i16.bmp
distorted_images/i16_22_2.bmp,I16,22,2,5.35,reference_images/i16.bmp
distorted_images/i16_22_3.bmp,I16,22,3,4.94595,reference_images/i16.bmp
distorted_images/i16_22_4.bmp,I16,22,4,3.9736800000000003,reference_images/i16.bmp
distorted_images/i16_22_5.bmp,I16,22,5,2.775,reference_images/i16.bmp
distorted_images/i16_23_1.bmp,I16,23,1,6.125,reference_images/i16.bmp
distorted_images/i16_23_2.bmp,I16,23,2,4.825,reference_images/i16.bmp
distorted_images/i16_23_3.bmp,I16,23,3,2.7,reference_images/i16.bmp
distorted_images/i16_23_4.bmp,I16,23,4,2.15789,reference_images/i16.bmp
distorted_images/i16_23_5.bmp,I16,23,5,1.5263200000000001,reference_images/i16.bmp
distorted_images/i16_24_1.bmp,I16,24,1,5.3684199999999995,reference_images/i16.bmp
distorted_images/i16_24_2.bmp,I16,24,2,4.052630000000001,reference_images/i16.bmp
distorted_images/i16_24_3.bmp,I16,24,3,2.6410299999999998,reference_images/i16.bmp
distorted_images/i16_24_4.bmp,I16,24,4,1.84211,reference_images/i16.bmp
distorted_images/i16_24_5.bmp,I16,24,5,0.97436,reference_images/i16.bmp
distorted_images/i17_01_1.bmp,I17,01,1,5.89189,reference_images/i17.bmp
distorted_images/i17_01_2.bmp,I17,01,2,5.21053,reference_images/i17.bmp
distorted_images/i17_01_3.bmp,I17,01,3,5.05128,reference_images/i17.bmp
distorted_images/i17_01_4.bmp,I17,01,4,4.38462,reference_images/i17.bmp
distorted_images/i17_01_5.bmp,I17,01,5,3.8717900000000003,reference_images/i17.bmp
distorted_images/i17_02_1.bmp,I17,02,1,5.75,reference_images/i17.bmp
distorted_images/i17_02_2.bmp,I17,02,2,6.0,reference_images/i17.bmp
distorted_images/i17_02_3.bmp,I17,02,3,5.825,reference_images/i17.bmp
distorted_images/i17_02_4.bmp,I17,02,4,5.275,reference_images/i17.bmp
distorted_images/i17_02_5.bmp,I17,02,5,4.48718,reference_images/i17.bmp
distorted_images/i17_03_1.bmp,I17,03,1,4.97368,reference_images/i17.bmp
distorted_images/i17_03_2.bmp,I17,03,2,4.4359,reference_images/i17.bmp
distorted_images/i17_03_3.bmp,I17,03,3,3.82051,reference_images/i17.bmp
distorted_images/i17_03_4.bmp,I17,03,4,3.35,reference_images/i17.bmp
distorted_images/i17_03_5.bmp,I17,03,5,2.89744,reference_images/i17.bmp
distorted_images/i17_04_1.bmp,I17,04,1,5.76923,reference_images/i17.bmp
distorted_images/i17_04_2.bmp,I17,04,2,5.97368,reference_images/i17.bmp
distorted_images/i17_04_3.bmp,I17,04,3,5.33333,reference_images/i17.bmp
distorted_images/i17_04_4.bmp,I17,04,4,5.23684,reference_images/i17.bmp
distorted_images/i17_04_5.bmp,I17,04,5,4.73684,reference_images/i17.bmp
distorted_images/i17_05_1.bmp,I17,05,1,5.825,reference_images/i17.bmp
distorted_images/i17_05_2.bmp,I17,05,2,5.925,reference_images/i17.bmp
distorted_images/i17_05_3.bmp,I17,05,3,5.23684,reference_images/i17.bmp
distorted_images/i17_05_4.bmp,I17,05,4,4.17949,reference_images/i17.bmp
distorted_images/i17_05_5.bmp,I17,05,5,3.34211,reference_images/i17.bmp
distorted_images/i17_06_1.bmp,I17,06,1,4.23684,reference_images/i17.bmp
distorted_images/i17_06_2.bmp,I17,06,2,4.43243,reference_images/i17.bmp
distorted_images/i17_06_3.bmp,I17,06,3,4.0,reference_images/i17.bmp
distorted_images/i17_06_4.bmp,I17,06,4,3.55,reference_images/i17.bmp
distorted_images/i17_06_5.bmp,I17,06,5,3.30769,reference_images/i17.bmp
distorted_images/i17_07_1.bmp,I17,07,1,5.71795,reference_images/i17.bmp
distorted_images/i17_07_2.bmp,I17,07,2,4.65789,reference_images/i17.bmp
distorted_images/i17_07_3.bmp,I17,07,3,3.89744,reference_images/i17.bmp
distorted_images/i17_07_4.bmp,I17,07,4,3.20513,reference_images/i17.bmp
distorted_images/i17_07_5.bmp,I17,07,5,2.47368,reference_images/i17.bmp
distorted_images/i17_08_1.bmp,I17,08,1,5.74359,reference_images/i17.bmp
distorted_images/i17_08_2.bmp,I17,08,2,5.225,reference_images/i17.bmp
distorted_images/i17_08_3.bmp,I17,08,3,4.575,reference_images/i17.bmp
distorted_images/i17_08_4.bmp,I17,08,4,3.71795,reference_images/i17.bmp
distorted_images/i17_08_5.bmp,I17,08,5,2.95,reference_images/i17.bmp
distorted_images/i17_09_1.bmp,I17,09,1,6.025,reference_images/i17.bmp
distorted_images/i17_09_2.bmp,I17,09,2,6.1052599999999995,reference_images/i17.bmp
distorted_images/i17_09_3.bmp,I17,09,3,5.025,reference_images/i17.bmp
distorted_images/i17_09_4.bmp,I17,09,4,3.82051,reference_images/i17.bmp
distorted_images/i17_09_5.bmp,I17,09,5,2.45946,reference_images/i17.bmp
distorted_images/i17_10_1.bmp,I17,10,1,6.05128,reference_images/i17.bmp
distorted_images/i17_10_2.bmp,I17,10,2,5.925,reference_images/i17.bmp
distorted_images/i17_10_3.bmp,I17,10,3,5.15385,reference_images/i17.bmp
distorted_images/i17_10_4.bmp,I17,10,4,3.425,reference_images/i17.bmp
distorted_images/i17_10_5.bmp,I17,10,5,2.25,reference_images/i17.bmp
distorted_images/i17_11_1.bmp,I17,11,1,5.5641,reference_images/i17.bmp
distorted_images/i17_11_2.bmp,I17,11,2,5.4359,reference_images/i17.bmp
distorted_images/i17_11_3.bmp,I17,11,3,3.84615,reference_images/i17.bmp
distorted_images/i17_11_4.bmp,I17,11,4,2.76923,reference_images/i17.bmp
distorted_images/i17_11_5.bmp,I17,11,5,1.025,reference_images/i17.bmp
distorted_images/i17_12_1.bmp,I17,12,1,5.875,reference_images/i17.bmp
distorted_images/i17_12_2.bmp,I17,12,2,5.923080000000001,reference_images/i17.bmp
distorted_images/i17_12_3.bmp,I17,12,3,5.076919999999999,reference_images/i17.bmp
distorted_images/i17_12_4.bmp,I17,12,4,3.925,reference_images/i17.bmp
distorted_images/i17_12_5.bmp,I17,12,5,2.48718,reference_images/i17.bmp
distorted_images/i17_13_1.bmp,I17,13,1,5.15,reference_images/i17.bmp
distorted_images/i17_13_2.bmp,I17,13,2,4.45,reference_images/i17.bmp
distorted_images/i17_13_3.bmp,I17,13,3,3.26316,reference_images/i17.bmp
distorted_images/i17_13_4.bmp,I17,13,4,2.425,reference_images/i17.bmp
distorted_images/i17_13_5.bmp,I17,13,5,2.36842,reference_images/i17.bmp
distorted_images/i17_14_1.bmp,I17,14,1,5.875,reference_images/i17.bmp
distorted_images/i17_14_2.bmp,I17,14,2,5.7948699999999995,reference_images/i17.bmp
distorted_images/i17_14_3.bmp,I17,14,3,5.52632,reference_images/i17.bmp
distorted_images/i17_14_4.bmp,I17,14,4,4.358969999999999,reference_images/i17.bmp
distorted_images/i17_14_5.bmp,I17,14,5,3.525,reference_images/i17.bmp
distorted_images/i17_15_1.bmp,I17,15,1,3.55,reference_images/i17.bmp
distorted_images/i17_15_2.bmp,I17,15,2,3.41026,reference_images/i17.bmp
distorted_images/i17_15_3.bmp,I17,15,3,3.25641,reference_images/i17.bmp
distorted_images/i17_15_4.bmp,I17,15,4,3.625,reference_images/i17.bmp
distorted_images/i17_15_5.bmp,I17,15,5,4.0,reference_images/i17.bmp
distorted_images/i17_16_1.bmp,I17,16,1,5.925,reference_images/i17.bmp
distorted_images/i17_16_2.bmp,I17,16,2,6.025,reference_images/i17.bmp
distorted_images/i17_16_3.bmp,I17,16,3,5.57895,reference_images/i17.bmp
distorted_images/i17_16_4.bmp,I17,16,4,5.15789,reference_images/i17.bmp
distorted_images/i17_16_5.bmp,I17,16,5,4.17949,reference_images/i17.bmp
distorted_images/i17_17_1.bmp,I17,17,1,5.575,reference_images/i17.bmp
distorted_images/i17_17_2.bmp,I17,17,2,6.625,reference_images/i17.bmp
distorted_images/i17_17_3.bmp,I17,17,3,4.48718,reference_images/i17.bmp
distorted_images/i17_17_4.bmp,I17,17,4,7.1,reference_images/i17.bmp
distorted_images/i17_17_5.bmp,I17,17,5,3.3684199999999995,reference_images/i17.bmp
distorted_images/i17_18_1.bmp,I17,18,1,4.55,reference_images/i17.bmp
distorted_images/i17_18_2.bmp,I17,18,2,4.076919999999999,reference_images/i17.bmp
distorted_images/i17_18_3.bmp,I17,18,3,4.12821,reference_images/i17.bmp
distorted_images/i17_18_4.bmp,I17,18,4,3.82051,reference_images/i17.bmp
distorted_images/i17_18_5.bmp,I17,18,5,3.71795,reference_images/i17.bmp
distorted_images/i17_19_1.bmp,I17,19,1,5.725,reference_images/i17.bmp
distorted_images/i17_19_2.bmp,I17,19,2,5.33333,reference_images/i17.bmp
distorted_images/i17_19_3.bmp,I17,19,3,4.76923,reference_images/i17.bmp
distorted_images/i17_19_4.bmp,I17,19,4,4.30769,reference_images/i17.bmp
distorted_images/i17_19_5.bmp,I17,19,5,3.92308,reference_images/i17.bmp
distorted_images/i17_20_1.bmp,I17,20,1,5.75,reference_images/i17.bmp
distorted_images/i17_20_2.bmp,I17,20,2,5.45,reference_images/i17.bmp
distorted_images/i17_20_3.bmp,I17,20,3,4.8684199999999995,reference_images/i17.bmp
distorted_images/i17_20_4.bmp,I17,20,4,4.3684199999999995,reference_images/i17.bmp
distorted_images/i17_20_5.bmp,I17,20,5,2.8648599999999997,reference_images/i17.bmp
distorted_images/i17_21_1.bmp,I17,21,1,5.425,reference_images/i17.bmp
distorted_images/i17_21_2.bmp,I17,21,2,4.7948699999999995,reference_images/i17.bmp
distorted_images/i17_21_3.bmp,I17,21,3,4.25,reference_images/i17.bmp
distorted_images/i17_21_4.bmp,I17,21,4,3.3846199999999995,reference_images/i17.bmp
distorted_images/i17_21_5.bmp,I17,21,5,2.52632,reference_images/i17.bmp
distorted_images/i17_22_1.bmp,I17,22,1,5.975,reference_images/i17.bmp
distorted_images/i17_22_2.bmp,I17,22,2,5.61538,reference_images/i17.bmp
distorted_images/i17_22_3.bmp,I17,22,3,4.34211,reference_images/i17.bmp
distorted_images/i17_22_4.bmp,I17,22,4,3.58974,reference_images/i17.bmp
distorted_images/i17_22_5.bmp,I17,22,5,2.89744,reference_images/i17.bmp
distorted_images/i17_23_1.bmp,I17,23,1,5.9,reference_images/i17.bmp
distorted_images/i17_23_2.bmp,I17,23,2,5.9,reference_images/i17.bmp
distorted_images/i17_23_3.bmp,I17,23,3,4.5641,reference_images/i17.bmp
distorted_images/i17_23_4.bmp,I17,23,4,3.15385,reference_images/i17.bmp
distorted_images/i17_23_5.bmp,I17,23,5,1.92308,reference_images/i17.bmp
distorted_images/i17_24_1.bmp,I17,24,1,6.05,reference_images/i17.bmp
distorted_images/i17_24_2.bmp,I17,24,2,5.525,reference_images/i17.bmp
distorted_images/i17_24_3.bmp,I17,24,3,3.9736800000000003,reference_images/i17.bmp
distorted_images/i17_24_4.bmp,I17,24,4,2.02564,reference_images/i17.bmp
distorted_images/i17_24_5.bmp,I17,24,5,0.34210999999999997,reference_images/i17.bmp
distorted_images/i18_01_1.bmp,I18,01,1,5.69048,reference_images/i18.bmp
distorted_images/i18_01_2.bmp,I18,01,2,5.414630000000001,reference_images/i18.bmp
distorted_images/i18_01_3.bmp,I18,01,3,4.85,reference_images/i18.bmp
distorted_images/i18_01_4.bmp,I18,01,4,4.46341,reference_images/i18.bmp
distorted_images/i18_01_5.bmp,I18,01,5,4.0,reference_images/i18.bmp
distorted_images/i18_02_1.bmp,I18,02,1,5.951219999999999,reference_images/i18.bmp
distorted_images/i18_02_2.bmp,I18,02,2,5.88095,reference_images/i18.bmp
distorted_images/i18_02_3.bmp,I18,02,3,5.7381,reference_images/i18.bmp
distorted_images/i18_02_4.bmp,I18,02,4,4.63415,reference_images/i18.bmp
distorted_images/i18_02_5.bmp,I18,02,5,4.2439,reference_images/i18.bmp
distorted_images/i18_03_1.bmp,I18,03,1,4.97619,reference_images/i18.bmp
distorted_images/i18_03_2.bmp,I18,03,2,4.55,reference_images/i18.bmp
distorted_images/i18_03_3.bmp,I18,03,3,3.7381,reference_images/i18.bmp
distorted_images/i18_03_4.bmp,I18,03,4,3.11905,reference_images/i18.bmp
distorted_images/i18_03_5.bmp,I18,03,5,2.54762,reference_images/i18.bmp
distorted_images/i18_04_1.bmp,I18,04,1,6.175,reference_images/i18.bmp
distorted_images/i18_04_2.bmp,I18,04,2,5.88095,reference_images/i18.bmp
distorted_images/i18_04_3.bmp,I18,04,3,5.87805,reference_images/i18.bmp
distorted_images/i18_04_4.bmp,I18,04,4,5.317069999999999,reference_images/i18.bmp
distorted_images/i18_04_5.bmp,I18,04,5,4.34146,reference_images/i18.bmp
distorted_images/i18_05_1.bmp,I18,05,1,6.2439,reference_images/i18.bmp
distorted_images/i18_05_2.bmp,I18,05,2,5.60976,reference_images/i18.bmp
distorted_images/i18_05_3.bmp,I18,05,3,5.170730000000001,reference_images/i18.bmp
distorted_images/i18_05_4.bmp,I18,05,4,4.0,reference_images/i18.bmp
distorted_images/i18_05_5.bmp,I18,05,5,3.125,reference_images/i18.bmp
distorted_images/i18_06_1.bmp,I18,06,1,4.57143,reference_images/i18.bmp
distorted_images/i18_06_2.bmp,I18,06,2,4.15,reference_images/i18.bmp
distorted_images/i18_06_3.bmp,I18,06,3,3.8095199999999996,reference_images/i18.bmp
distorted_images/i18_06_4.bmp,I18,06,4,3.7317099999999996,reference_images/i18.bmp
distorted_images/i18_06_5.bmp,I18,06,5,3.19512,reference_images/i18.bmp
distorted_images/i18_07_1.bmp,I18,07,1,5.57143,reference_images/i18.bmp
distorted_images/i18_07_2.bmp,I18,07,2,4.92857,reference_images/i18.bmp
distorted_images/i18_07_3.bmp,I18,07,3,4.21429,reference_images/i18.bmp
distorted_images/i18_07_4.bmp,I18,07,4,3.40476,reference_images/i18.bmp
distorted_images/i18_07_5.bmp,I18,07,5,3.0,reference_images/i18.bmp
distorted_images/i18_08_1.bmp,I18,08,1,5.69048,reference_images/i18.bmp
distorted_images/i18_08_2.bmp,I18,08,2,4.65854,reference_images/i18.bmp
distorted_images/i18_08_3.bmp,I18,08,3,4.14286,reference_images/i18.bmp
distorted_images/i18_08_4.bmp,I18,08,4,3.04762,reference_images/i18.bmp
distorted_images/i18_08_5.bmp,I18,08,5,2.04878,reference_images/i18.bmp
distorted_images/i18_09_1.bmp,I18,09,1,6.02439,reference_images/i18.bmp
distorted_images/i18_09_2.bmp,I18,09,2,5.88095,reference_images/i18.bmp
distorted_images/i18_09_3.bmp,I18,09,3,4.2619,reference_images/i18.bmp
distorted_images/i18_09_4.bmp,I18,09,4,3.0243900000000004,reference_images/i18.bmp
distorted_images/i18_09_5.bmp,I18,09,5,1.7073200000000002,reference_images/i18.bmp
distorted_images/i18_10_1.bmp,I18,10,1,6.073169999999999,reference_images/i18.bmp
distorted_images/i18_10_2.bmp,I18,10,2,5.78049,reference_images/i18.bmp
distorted_images/i18_10_3.bmp,I18,10,3,4.675,reference_images/i18.bmp
distorted_images/i18_10_4.bmp,I18,10,4,3.5,reference_images/i18.bmp
distorted_images/i18_10_5.bmp,I18,10,5,2.17073,reference_images/i18.bmp
distorted_images/i18_11_1.bmp,I18,11,1,5.804880000000001,reference_images/i18.bmp
distorted_images/i18_11_2.bmp,I18,11,2,5.5,reference_images/i18.bmp
distorted_images/i18_11_3.bmp,I18,11,3,4.5122,reference_images/i18.bmp
distorted_images/i18_11_4.bmp,I18,11,4,3.07143,reference_images/i18.bmp
distorted_images/i18_11_5.bmp,I18,11,5,1.0,reference_images/i18.bmp
distorted_images/i18_12_1.bmp,I18,12,1,6.35714,reference_images/i18.bmp
distorted_images/i18_12_2.bmp,I18,12,2,5.36585,reference_images/i18.bmp
distorted_images/i18_12_3.bmp,I18,12,3,5.560980000000001,reference_images/i18.bmp
distorted_images/i18_12_4.bmp,I18,12,4,4.925,reference_images/i18.bmp
distorted_images/i18_12_5.bmp,I18,12,5,2.6585400000000003,reference_images/i18.bmp
distorted_images/i18_13_1.bmp,I18,13,1,4.14634,reference_images/i18.bmp
distorted_images/i18_13_2.bmp,I18,13,2,4.35714,reference_images/i18.bmp
distorted_images/i18_13_3.bmp,I18,13,3,3.88095,reference_images/i18.bmp
distorted_images/i18_13_4.bmp,I18,13,4,2.9024400000000004,reference_images/i18.bmp
distorted_images/i18_13_5.bmp,I18,13,5,2.4634099999999997,reference_images/i18.bmp
distorted_images/i18_14_1.bmp,I18,14,1,4.951219999999999,reference_images/i18.bmp
distorted_images/i18_14_2.bmp,I18,14,2,6.0,reference_images/i18.bmp
distorted_images/i18_14_3.bmp,I18,14,3,4.195119999999999,reference_images/i18.bmp
distorted_images/i18_14_4.bmp,I18,14,4,4.16667,reference_images/i18.bmp
distorted_images/i18_14_5.bmp,I18,14,5,3.3414599999999997,reference_images/i18.bmp
distorted_images/i18_15_1.bmp,I18,15,1,3.2195099999999996,reference_images/i18.bmp
distorted_images/i18_15_2.bmp,I18,15,2,3.3414599999999997,reference_images/i18.bmp
distorted_images/i18_15_3.bmp,I18,15,3,3.2,reference_images/i18.bmp
distorted_images/i18_15_4.bmp,I18,15,4,3.525,reference_images/i18.bmp
distorted_images/i18_15_5.bmp,I18,15,5,3.9523800000000002,reference_images/i18.bmp
distorted_images/i18_16_1.bmp,I18,16,1,6.414630000000001,reference_images/i18.bmp
distorted_images/i18_16_2.bmp,I18,16,2,5.952380000000001,reference_images/i18.bmp
distorted_images/i18_16_3.bmp,I18,16,3,5.69048,reference_images/i18.bmp
distorted_images/i18_16_4.bmp,I18,16,4,5.0,reference_images/i18.bmp
distorted_images/i18_16_5.bmp,I18,16,5,4.25641,reference_images/i18.bmp
distorted_images/i18_17_1.bmp,I18,17,1,5.92857,reference_images/i18.bmp
distorted_images/i18_17_2.bmp,I18,17,2,6.09756,reference_images/i18.bmp
distorted_images/i18_17_3.bmp,I18,17,3,4.414630000000001,reference_images/i18.bmp
distorted_images/i18_17_4.bmp,I18,17,4,5.90476,reference_images/i18.bmp
distorted_images/i18_17_5.bmp,I18,17,5,3.4878,reference_images/i18.bmp
distorted_images/i18_18_1.bmp,I18,18,1,5.02439,reference_images/i18.bmp
distorted_images/i18_18_2.bmp,I18,18,2,4.8,reference_images/i18.bmp
distorted_images/i18_18_3.bmp,I18,18,3,4.35714,reference_images/i18.bmp
distorted_images/i18_18_4.bmp,I18,18,4,4.07143,reference_images/i18.bmp
distorted_images/i18_18_5.bmp,I18,18,5,4.09524,reference_images/i18.bmp
distorted_images/i18_19_1.bmp,I18,19,1,5.14286,reference_images/i18.bmp
distorted_images/i18_19_2.bmp,I18,19,2,5.07143,reference_images/i18.bmp
distorted_images/i18_19_3.bmp,I18,19,3,4.375,reference_images/i18.bmp
distorted_images/i18_19_4.bmp,I18,19,4,3.8536599999999996,reference_images/i18.bmp
distorted_images/i18_19_5.bmp,I18,19,5,3.7073199999999997,reference_images/i18.bmp
distorted_images/i18_20_1.bmp,I18,20,1,6.16667,reference_images/i18.bmp
distorted_images/i18_20_2.bmp,I18,20,2,5.57143,reference_images/i18.bmp
distorted_images/i18_20_3.bmp,I18,20,3,5.36585,reference_images/i18.bmp
distorted_images/i18_20_4.bmp,I18,20,4,4.36585,reference_images/i18.bmp
distorted_images/i18_20_5.bmp,I18,20,5,3.325,reference_images/i18.bmp
distorted_images/i18_21_1.bmp,I18,21,1,5.52381,reference_images/i18.bmp
distorted_images/i18_21_2.bmp,I18,21,2,5.34146,reference_images/i18.bmp
distorted_images/i18_21_3.bmp,I18,21,3,4.5,reference_images/i18.bmp
distorted_images/i18_21_4.bmp,I18,21,4,3.2619,reference_images/i18.bmp
distorted_images/i18_21_5.bmp,I18,21,5,2.31707,reference_images/i18.bmp
distorted_images/i18_22_1.bmp,I18,22,1,5.71429,reference_images/i18.bmp
distorted_images/i18_22_2.bmp,I18,22,2,4.40476,reference_images/i18.bmp
distorted_images/i18_22_3.bmp,I18,22,3,3.6829300000000003,reference_images/i18.bmp
distorted_images/i18_22_4.bmp,I18,22,4,2.95238,reference_images/i18.bmp
distorted_images/i18_22_5.bmp,I18,22,5,2.33333,reference_images/i18.bmp
distorted_images/i18_23_1.bmp,I18,23,1,6.30952,reference_images/i18.bmp
distorted_images/i18_23_2.bmp,I18,23,2,6.19048,reference_images/i18.bmp
distorted_images/i18_23_3.bmp,I18,23,3,6.075,reference_images/i18.bmp
distorted_images/i18_23_4.bmp,I18,23,4,5.92857,reference_images/i18.bmp
distorted_images/i18_23_5.bmp,I18,23,5,4.0,reference_images/i18.bmp
distorted_images/i18_24_1.bmp,I18,24,1,5.90244,reference_images/i18.bmp
distorted_images/i18_24_2.bmp,I18,24,2,5.59524,reference_images/i18.bmp
distorted_images/i18_24_3.bmp,I18,24,3,4.585369999999999,reference_images/i18.bmp
distorted_images/i18_24_4.bmp,I18,24,4,3.2195099999999996,reference_images/i18.bmp
distorted_images/i18_24_5.bmp,I18,24,5,1.02381,reference_images/i18.bmp
distorted_images/i19_01_1.bmp,I19,01,1,5.72973,reference_images/i19.bmp
distorted_images/i19_01_2.bmp,I19,01,2,5.10811,reference_images/i19.bmp
distorted_images/i19_01_3.bmp,I19,01,3,4.6052599999999995,reference_images/i19.bmp
distorted_images/i19_01_4.bmp,I19,01,4,4.13514,reference_images/i19.bmp
distorted_images/i19_01_5.bmp,I19,01,5,3.56757,reference_images/i19.bmp
distorted_images/i19_02_1.bmp,I19,02,1,6.08108,reference_images/i19.bmp
distorted_images/i19_02_2.bmp,I19,02,2,5.64865,reference_images/i19.bmp
distorted_images/i19_02_3.bmp,I19,02,3,5.57895,reference_images/i19.bmp
distorted_images/i19_02_4.bmp,I19,02,4,5.0,reference_images/i19.bmp
distorted_images/i19_02_5.bmp,I19,02,5,4.47222,reference_images/i19.bmp
distorted_images/i19_03_1.bmp,I19,03,1,4.66667,reference_images/i19.bmp
distorted_images/i19_03_2.bmp,I19,03,2,4.05405,reference_images/i19.bmp
distorted_images/i19_03_3.bmp,I19,03,3,3.6315800000000005,reference_images/i19.bmp
distorted_images/i19_03_4.bmp,I19,03,4,3.0,reference_images/i19.bmp
distorted_images/i19_03_5.bmp,I19,03,5,2.52632,reference_images/i19.bmp
distorted_images/i19_04_1.bmp,I19,04,1,5.8947400000000005,reference_images/i19.bmp
distorted_images/i19_04_2.bmp,I19,04,2,5.94595,reference_images/i19.bmp
distorted_images/i19_04_3.bmp,I19,04,3,5.8947400000000005,reference_images/i19.bmp
distorted_images/i19_04_4.bmp,I19,04,4,5.24324,reference_images/i19.bmp
distorted_images/i19_04_5.bmp,I19,04,5,4.48649,reference_images/i19.bmp
distorted_images/i19_05_1.bmp,I19,05,1,5.97368,reference_images/i19.bmp
