img,dist,ver,fpath,elo,ref_img
A0130,06,22,Distortion_3/A0130_06_22.bmp,1361.2867,Train_Ref/A0130.bmp
A0130,06,23,Distortion_3/A0130_06_23.bmp,1561.6068,Train_Ref/A0130.bmp
A0130,06,24,Distortion_3/A0130_06_24.bmp,1529.9095,Train_Ref/A0130.bmp
A0130,06,25,Distortion_3/A0130_06_25.bmp,1245.0758,Train_Ref/A0130.bmp
A0130,06,26,Distortion_3/A0130_06_26.bmp,1184.6539,Train_Ref/A0130.bmp
A0131,00,00,Distortion_3/A0131_00_00.bmp,1486.1686,Train_Ref/A0131.bmp
A0131,00,01,Distortion_3/A0131_00_01.bmp,1306.5078,Train_Ref/A0131.bmp
A0131,00,02,Distortion_3/A0131_00_02.bmp,1537.8697,Train_Ref/A0131.bmp
A0131,00,03,Distortion_3/A0131_00_03.bmp,1462.3149,Train_Ref/A0131.bmp
A0131,00,04,Distortion_3/A0131_00_04.bmp,1369.9391,Train_Ref/A0131.bmp
A0131,00,05,Distortion_3/A0131_00_05.bmp,1674.5342,Train_Ref/A0131.bmp
A0131,00,06,Distortion_3/A0131_00_06.bmp,1480.8935,Train_Ref/A0131.bmp
A0131,00,07,Distortion_3/A0131_00_07.bmp,1327.8493,Train_Ref/A0131.bmp
A0131,00,08,Distortion_3/A0131_00_08.bmp,1572.3088,Train_Ref/A0131.bmp
A0131,00,09,Distortion_3/A0131_00_09.bmp,1496.8741,Train_Ref/A0131.bmp
A0131,00,10,Distortion_3/A0131_00_10.bmp,1399.5831,Train_Ref/A0131.bmp
A0131,00,11,Distortion_3/A0131_00_11.bmp,1428.6069,Train_Ref/A0131.bmp
A0131,01,00,Distortion_3/A0131_01_00.bmp,1626.0949,Train_Ref/A0131.bmp
A0131,01,01,Distortion_3/A0131_01_01.bmp,1383.8033,Train_Ref/A0131.bmp
A0131,01,02,Distortion_3/A0131_01_02.bmp,1304.6790,Train_Ref/A0131.bmp
A0131,01,03,Distortion_3/A0131_01_03.bmp,1600.3017,Train_Ref/A0131.bmp
A0131,01,04,Distortion_3/A0131_01_04.bmp,1409.2517,Train_Ref/A0131.bmp
A0131,01,05,Distortion_3/A0131_01_05.bmp,1332.3772,Train_Ref/A0131.bmp
A0131,01,06,Distortion_3/A0131_01_06.bmp,1593.6000,Train_Ref/A0131.bmp
A0131,01,07,Distortion_3/A0131_01_07.bmp,1458.5340,Train_Ref/A0131.bmp
A0131,01,08,Distortion_3/A0131_01_08.bmp,1404.8534,Train_Ref/A0131.bmp
A0131,01,09,Distortion_3/A0131_01_09.bmp,1606.0229,Train_Ref/A0131.bmp
A0131,01,10,Distortion_3/A0131_01_10.bmp,1512.2749,Train_Ref/A0131.bmp
A0131,01,11,Distortion_3/A0131_01_11.bmp,1503.8671,Train_Ref/A0131.bmp
A0131,01,12,Distortion_3/A0131_01_12.bmp,1632.1957,Train_Ref/A0131.bmp
A0131,01,13,Distortion_3/A0131_01_13.bmp,1634.3759,Train_Ref/A0131.bmp
A0131,01,14,Distortion_3/A0131_01_14.bmp,1528.1160,Train_Ref/A0131.bmp
A0131,01,15,Distortion_3/A0131_01_15.bmp,1081.3138,Train_Ref/A0131.bmp
A0131,02,00,Distortion_3/A0131_02_00.bmp,1547.3780,Train_Ref/A0131.bmp
A0131,02,01,Distortion_3/A0131_02_01.bmp,1528.3031,Train_Ref/A0131.bmp
A0131,02,02,Distortion_3/A0131_02_02.bmp,1609.5366,Train_Ref/A0131.bmp
A0131,02,03,Distortion_3/A0131_02_03.bmp,1663.8865,Train_Ref/A0131.bmp
A0131,02,04,Distortion_3/A0131_02_04.bmp,1739.5670,Train_Ref/A0131.bmp
A0131,02,05,Distortion_3/A0131_02_05.bmp,1316.3332,Train_Ref/A0131.bmp
A0131,02,06,Distortion_3/A0131_02_06.bmp,1359.1830,Train_Ref/A0131.bmp
A0131,02,07,Distortion_3/A0131_02_07.bmp,1452.5866,Train_Ref/A0131.bmp
A0131,02,08,Distortion_3/A0131_02_08.bmp,1544.4196,Train_Ref/A0131.bmp
A0131,02,09,Distortion_3/A0131_02_09.bmp,1510.7314,Train_Ref/A0131.bmp
A0131,03,00,Distortion_3/A0131_03_00.bmp,1339.8658,Train_Ref/A0131.bmp
A0131,03,01,Distortion_3/A0131_03_01.bmp,1526.0582,Train_Ref/A0131.bmp
A0131,03,02,Distortion_3/A0131_03_02.bmp,1270.4509,Train_Ref/A0131.bmp
A0131,03,03,Distortion_3/A0131_03_03.bmp,1458.1709,Train_Ref/A0131.bmp
A0131,03,04,Distortion_3/A0131_03_04.bmp,1457.1292,Train_Ref/A0131.bmp
A0131,03,05,Distortion_3/A0131_03_05.bmp,1472.8310,Train_Ref/A0131.bmp
A0131,03,06,Distortion_3/A0131_03_06.bmp,1617.0114,Train_Ref/A0131.bmp
A0131,03,07,Distortion_3/A0131_03_07.bmp,1400.5567,Train_Ref/A0131.bmp
A0131,03,08,Distortion_3/A0131_03_08.bmp,1411.3149,Train_Ref/A0131.bmp
A0131,03,09,Distortion_3/A0131_03_09.bmp,1498.8572,Train_Ref/A0131.bmp
A0131,03,10,Distortion_3/A0131_03_10.bmp,1526.8191,Train_Ref/A0131.bmp
A0131,03,11,Distortion_3/A0131_03_11.bmp,1600.2561,Train_Ref/A0131.bmp
A0131,03,12,Distortion_3/A0131_03_12.bmp,1528.2304,Train_Ref/A0131.bmp
A0131,03,13,Distortion_3/A0131_03_13.bmp,1585.1178,Train_Ref/A0131.bmp
A0131,03,14,Distortion_3/A0131_03_14.bmp,1528.9197,Train_Ref/A0131.bmp
A0131,03,15,Distortion_3/A0131_03_15.bmp,1527.0725,Train_Ref/A0131.bmp
A0131,03,16,Distortion_3/A0131_03_16.bmp,1479.3005,Train_Ref/A0131.bmp
A0131,03,17,Distortion_3/A0131_03_17.bmp,1568.1164,Train_Ref/A0131.bmp
A0131,03,18,Distortion_3/A0131_03_18.bmp,1508.0920,Train_Ref/A0131.bmp
A0131,03,19,Distortion_3/A0131_03_19.bmp,1537.4014,Train_Ref/A0131.bmp
A0131,03,20,Distortion_3/A0131_03_20.bmp,1253.1896,Train_Ref/A0131.bmp
A0131,03,21,Distortion_3/A0131_03_21.bmp,1075.7599,Train_Ref/A0131.bmp
A0131,03,22,Distortion_3/A0131_03_22.bmp,1221.8261,Train_Ref/A0131.bmp
A0131,03,23,Distortion_3/A0131_03_23.bmp,1035.9333,Train_Ref/A0131.bmp
A0131,04,00,Distortion_3/A0131_04_00.bmp,1520.7546,Train_Ref/A0131.bmp
A0131,04,01,Distortion_3/A0131_04_01.bmp,1455.8154,Train_Ref/A0131.bmp
A0131,04,02,Distortion_3/A0131_04_02.bmp,1657.5765,Train_Ref/A0131.bmp
A0131,04,03,Distortion_3/A0131_04_03.bmp,1504.1144,Train_Ref/A0131.bmp
A0131,04,04,Distortion_3/A0131_04_04.bmp,1451.4872,Train_Ref/A0131.bmp
A0131,04,05,Distortion_3/A0131_04_05.bmp,1601.1155,Train_Ref/A0131.bmp
A0131,04,06,Distortion_3/A0131_04_06.bmp,1498.8102,Train_Ref/A0131.bmp
A0131,04,07,Distortion_3/A0131_04_07.bmp,1329.6549,Train_Ref/A0131.bmp
A0131,04,08,Distortion_3/A0131_04_08.bmp,1572.8849,Train_Ref/A0131.bmp
A0131,04,09,Distortion_3/A0131_04_09.bmp,1386.9794,Train_Ref/A0131.bmp
A0131,04,10,Distortion_3/A0131_04_10.bmp,1347.2788,Train_Ref/A0131.bmp
A0131,04,11,Distortion_3/A0131_04_11.bmp,1517.7849,Train_Ref/A0131.bmp
A0131,04,12,Distortion_3/A0131_04_12.bmp,1568.9748,Train_Ref/A0131.bmp
A0131,05,00,Distortion_3/A0131_05_00.bmp,1424.4893,Train_Ref/A0131.bmp
A0131,05,01,Distortion_3/A0131_05_01.bmp,1215.0163,Train_Ref/A0131.bmp
A0131,05,02,Distortion_3/A0131_05_02.bmp,1264.2482,Train_Ref/A0131.bmp
A0131,05,03,Distortion_3/A0131_05_03.bmp,1130.1068,Train_Ref/A0131.bmp
A0131,05,04,Distortion_3/A0131_05_04.bmp,1526.5863,Train_Ref/A0131.bmp
A0131,05,05,Distortion_3/A0131_05_05.bmp,1411.6016,Train_Ref/A0131.bmp
A0131,05,06,Distortion_3/A0131_05_06.bmp,1324.0318,Train_Ref/A0131.bmp
A0131,05,07,Distortion_3/A0131_05_07.bmp,1230.5968,Train_Ref/A0131.bmp
A0131,05,08,Distortion_3/A0131_05_08.bmp,1251.6523,Train_Ref/A0131.bmp
A0131,05,09,Distortion_3/A0131_05_09.bmp,1400.7284,Train_Ref/A0131.bmp
A0131,05,10,Distortion_3/A0131_05_10.bmp,1529.1144,Train_Ref/A0131.bmp
A0131,05,11,Distortion_3/A0131_05_11.bmp,1436.5803,Train_Ref/A0131.bmp
A0131,05,12,Distortion_3/A0131_05_12.bmp,1475.9415,Train_Ref/A0131.bmp
A0131,05,13,Distortion_3/A0131_05_13.bmp,1354.1830,Train_Ref/A0131.bmp
A0131,06,00,Distortion_3/A0131_06_00.bmp,1488.4307,Train_Ref/A0131.bmp
A0131,06,01,Distortion_3/A0131_06_01.bmp,1467.4579,Train_Ref/A0131.bmp
A0131,06,02,Distortion_3/A0131_06_02.bmp,1326.4141,Train_Ref/A0131.bmp
A0131,06,03,Distortion_3/A0131_06_03.bmp,1398.4150,Train_Ref/A0131.bmp
A0131,06,04,Distortion_3/A0131_06_04.bmp,1389.6004,Train_Ref/A0131.bmp
A0131,06,05,Distortion_3/A0131_06_05.bmp,1462.5962,Train_Ref/A0131.bmp
A0131,06,06,Distortion_3/A0131_06_06.bmp,1395.5204,Train_Ref/A0131.bmp
A0131,06,07,Distortion_3/A0131_06_07.bmp,1534.4327,Train_Ref/A0131.bmp
A0131,06,08,Distortion_3/A0131_06_08.bmp,1613.9573,Train_Ref/A0131.bmp
A0131,06,09,Distortion_3/A0131_06_09.bmp,1456.5991,Train_Ref/A0131.bmp
A0131,06,10,Distortion_3/A0131_06_10.bmp,1330.9985,Train_Ref/A0131.bmp
A0131,06,11,Distortion_3/A0131_06_11.bmp,1420.6641,Train_Ref/A0131.bmp
A0131,06,12,Distortion_3/A0131_06_12.bmp,1323.4681,Train_Ref/A0131.bmp
A0131,06,13,Distortion_3/A0131_06_13.bmp,1291.8879,Train_Ref/A0131.bmp
A0131,06,14,Distortion_3/A0131_06_14.bmp,1320.4988,Train_Ref/A0131.bmp
A0131,06,15,Distortion_3/A0131_06_15.bmp,1193.1346,Train_Ref/A0131.bmp
A0131,06,16,Distortion_3/A0131_06_16.bmp,1476.4766,Train_Ref/A0131.bmp
A0131,06,17,Distortion_3/A0131_06_17.bmp,1519.2750,Train_Ref/A0131.bmp
A0131,06,18,Distortion_3/A0131_06_18.bmp,1416.2035,Train_Ref/A0131.bmp
A0131,06,19,Distortion_3/A0131_06_19.bmp,1533.3912,Train_Ref/A0131.bmp
A0131,06,20,Distortion_3/A0131_06_20.bmp,1599.4819,Train_Ref/A0131.bmp
A0131,06,21,Distortion_3/A0131_06_21.bmp,1529.7691,Train_Ref/A0131.bmp
A0131,06,22,Distortion_3/A0131_06_22.bmp,1518.3698,Train_Ref/A0131.bmp
A0131,06,23,Distortion_3/A0131_06_23.bmp,1567.8835,Train_Ref/A0131.bmp
A0131,06,24,Distortion_3/A0131_06_24.bmp,1478.9805,Train_Ref/A0131.bmp
A0131,06,25,Distortion_3/A0131_06_25.bmp,1264.6736,Train_Ref/A0131.bmp
A0131,06,26,Distortion_3/A0131_06_26.bmp,1216.8646,Train_Ref/A0131.bmp
A0132,00,00,Distortion_3/A0132_00_00.bmp,1452.0615,Train_Ref/A0132.bmp
A0132,00,01,Distortion_3/A0132_00_01.bmp,1515.5417,Train_Ref/A0132.bmp
A0132,00,02,Distortion_3/A0132_00_02.bmp,1548.6845,Train_Ref/A0132.bmp
A0132,00,03,Distortion_3/A0132_00_03.bmp,1475.2835,Train_Ref/A0132.bmp
A0132,00,04,Distortion_3/A0132_00_04.bmp,1371.7974,Train_Ref/A0132.bmp
A0132,00,05,Distortion_3/A0132_00_05.bmp,1561.5802,Train_Ref/A0132.bmp
A0132,00,06,Distortion_3/A0132_00_06.bmp,1443.5534,Train_Ref/A0132.bmp
A0132,00,07,Distortion_3/A0132_00_07.bmp,1360.8069,Train_Ref/A0132.bmp
A0132,00,08,Distortion_3/A0132_00_08.bmp,1545.4979,Train_Ref/A0132.bmp
A0132,00,09,Distortion_3/A0132_00_09.bmp,1503.0388,Train_Ref/A0132.bmp
A0132,00,10,Distortion_3/A0132_00_10.bmp,1414.7804,Train_Ref/A0132.bmp
A0132,00,11,Distortion_3/A0132_00_11.bmp,1437.5519,Train_Ref/A0132.bmp
A0132,01,00,Distortion_3/A0132_01_00.bmp,1621.3179,Train_Ref/A0132.bmp
A0132,01,01,Distortion_3/A0132_01_01.bmp,1556.5957,Train_Ref/A0132.bmp
A0132,01,02,Distortion_3/A0132_01_02.bmp,1326.3002,Train_Ref/A0132.bmp
A0132,01,03,Distortion_3/A0132_01_03.bmp,1517.2033,Train_Ref/A0132.bmp
A0132,01,04,Distortion_3/A0132_01_04.bmp,1423.3118,Train_Ref/A0132.bmp
A0132,01,05,Distortion_3/A0132_01_05.bmp,1433.5691,Train_Ref/A0132.bmp
A0132,01,06,Distortion_3/A0132_01_06.bmp,1547.8104,Train_Ref/A0132.bmp
A0132,01,07,Distortion_3/A0132_01_07.bmp,1572.8987,Train_Ref/A0132.bmp
A0132,01,08,Distortion_3/A0132_01_08.bmp,1369.9581,Train_Ref/A0132.bmp
A0132,01,09,Distortion_3/A0132_01_09.bmp,1520.1473,Train_Ref/A0132.bmp
A0132,01,10,Distortion_3/A0132_01_10.bmp,1518.9182,Train_Ref/A0132.bmp
A0132,01,11,Distortion_3/A0132_01_11.bmp,1552.9672,Train_Ref/A0132.bmp
A0132,01,12,Distortion_3/A0132_01_12.bmp,1547.4887,Train_Ref/A0132.bmp
A0132,01,13,Distortion_3/A0132_01_13.bmp,1544.4562,Train_Ref/A0132.bmp
A0132,01,14,Distortion_3/A0132_01_14.bmp,1549.8365,Train_Ref/A0132.bmp
A0132,01,15,Distortion_3/A0132_01_15.bmp,1221.9458,Train_Ref/A0132.bmp
A0132,02,00,Distortion_3/A0132_02_00.bmp,1470.8509,Train_Ref/A0132.bmp
A0132,02,01,Distortion_3/A0132_02_01.bmp,1498.5769,Train_Ref/A0132.bmp
A0132,02,02,Distortion_3/A0132_02_02.bmp,1546.5897,Train_Ref/A0132.bmp
A0132,02,03,Distortion_3/A0132_02_03.bmp,1522.7211,Train_Ref/A0132.bmp
A0132,02,04,Distortion_3/A0132_02_04.bmp,1615.6317,Train_Ref/A0132.bmp
A0132,02,05,Distortion_3/A0132_02_05.bmp,1385.2193,Train_Ref/A0132.bmp
A0132,02,06,Distortion_3/A0132_02_06.bmp,1388.3018,Train_Ref/A0132.bmp
A0132,02,07,Distortion_3/A0132_02_07.bmp,1488.4872,Train_Ref/A0132.bmp
A0132,02,08,Distortion_3/A0132_02_08.bmp,1525.0127,Train_Ref/A0132.bmp
A0132,02,09,Distortion_3/A0132_02_09.bmp,1573.9191,Train_Ref/A0132.bmp
A0132,03,00,Distortion_3/A0132_03_00.bmp,1453.4259,Train_Ref/A0132.bmp
A0132,03,01,Distortion_3/A0132_03_01.bmp,1483.5757,Train_Ref/A0132.bmp
A0132,03,02,Distortion_3/A0132_03_02.bmp,1392.9622,Train_Ref/A0132.bmp
A0132,03,03,Distortion_3/A0132_03_03.bmp,1380.1804,Train_Ref/A0132.bmp
A0132,03,04,Distortion_3/A0132_03_04.bmp,1503.3248,Train_Ref/A0132.bmp
A0132,03,05,Distortion_3/A0132_03_05.bmp,1495.9237,Train_Ref/A0132.bmp
A0132,03,06,Distortion_3/A0132_03_06.bmp,1321.4201,Train_Ref/A0132.bmp
A0132,03,07,Distortion_3/A0132_03_07.bmp,1434.3277,Train_Ref/A0132.bmp
A0132,03,08,Distortion_3/A0132_03_08.bmp,1450.8014,Train_Ref/A0132.bmp
A0132,03,09,Distortion_3/A0132_03_09.bmp,1519.2794,Train_Ref/A0132.bmp
A0132,03,10,Distortion_3/A0132_03_10.bmp,1455.2873,Train_Ref/A0132.bmp
A0132,03,11,Distortion_3/A0132_03_11.bmp,1472.9229,Train_Ref/A0132.bmp
A0132,03,12,Distortion_3/A0132_03_12.bmp,1512.7121,Train_Ref/A0132.bmp
A0132,03,13,Distortion_3/A0132_03_13.bmp,1528.8314,Train_Ref/A0132.bmp
A0132,03,14,Distortion_3/A0132_03_14.bmp,1431.8749,Train_Ref/A0132.bmp
A0132,03,15,Distortion_3/A0132_03_15.bmp,1420.4319,Train_Ref/A0132.bmp
A0132,03,16,Distortion_3/A0132_03_16.bmp,1437.1004,Train_Ref/A0132.bmp
A0132,03,17,Distortion_3/A0132_03_17.bmp,1453.6178,Train_Ref/A0132.bmp
A0132,03,18,Distortion_3/A0132_03_18.bmp,1484.6874,Train_Ref/A0132.bmp
A0132,03,19,Distortion_3/A0132_03_19.bmp,1446.4437,Train_Ref/A0132.bmp
A0132,03,20,Distortion_3/A0132_03_20.bmp,1302.8947,Train_Ref/A0132.bmp
A0132,03,21,Distortion_3/A0132_03_21.bmp,1392.4548,Train_Ref/A0132.bmp
A0132,03,22,Distortion_3/A0132_03_22.bmp,1386.0995,Train_Ref/A0132.bmp
A0132,03,23,Distortion_3/A0132_03_23.bmp,1406.2579,Train_Ref/A0132.bmp
A0132,04,00,Distortion_3/A0132_04_00.bmp,1544.9675,Train_Ref/A0132.bmp
A0132,04,01,Distortion_3/A0132_04_01.bmp,1446.2281,Train_Ref/A0132.bmp
A0132,04,02,Distortion_3/A0132_04_02.bmp,1545.8694,Train_Ref/A0132.bmp
A0132,04,03,Distortion_3/A0132_04_03.bmp,1462.3359,Train_Ref/A0132.bmp
A0132,04,04,Distortion_3/A0132_04_04.bmp,1334.3823,Train_Ref/A0132.bmp
A0132,04,05,Distortion_3/A0132_04_05.bmp,1539.1616,Train_Ref/A0132.bmp
A0132,04,06,Distortion_3/A0132_04_06.bmp,1428.1578,Train_Ref/A0132.bmp
A0132,04,07,Distortion_3/A0132_04_07.bmp,1332.7477,Train_Ref/A0132.bmp
A0132,04,08,Distortion_3/A0132_04_08.bmp,1507.5552,Train_Ref/A0132.bmp
A0132,04,09,Distortion_3/A0132_04_09.bmp,1362.1105,Train_Ref/A0132.bmp
A0132,04,10,Distortion_3/A0132_04_10.bmp,1335.1442,Train_Ref/A0132.bmp
A0132,04,11,Distortion_3/A0132_04_11.bmp,1492.4747,Train_Ref/A0132.bmp
A0132,04,12,Distortion_3/A0132_04_12.bmp,1480.8027,Train_Ref/A0132.bmp
A0132,05,00,Distortion_3/A0132_05_00.bmp,1445.8444,Train_Ref/A0132.bmp
A0132,05,01,Distortion_3/A0132_05_01.bmp,1271.3061,Train_Ref/A0132.bmp
A0132,05,02,Distortion_3/A0132_05_02.bmp,1340.6718,Train_Ref/A0132.bmp
A0132,05,03,Distortion_3/A0132_05_03.bmp,1141.6460,Train_Ref/A0132.bmp
A0132,05,04,Distortion_3/A0132_05_04.bmp,1523.2693,Train_Ref/A0132.bmp
A0132,05,05,Distortion_3/A0132_05_05.bmp,1440.3963,Train_Ref/A0132.bmp
A0132,05,06,Distortion_3/A0132_05_06.bmp,1355.5949,Train_Ref/A0132.bmp
A0132,05,07,Distortion_3/A0132_05_07.bmp,1272.9220,Train_Ref/A0132.bmp
A0132,05,08,Distortion_3/A0132_05_08.bmp,1156.0917,Train_Ref/A0132.bmp
A0132,05,09,Distortion_3/A0132_05_09.bmp,1380.1346,Train_Ref/A0132.bmp
A0132,05,10,Distortion_3/A0132_05_10.bmp,1473.3803,Train_Ref/A0132.bmp
A0132,05,11,Distortion_3/A0132_05_11.bmp,1538.3312,Train_Ref/A0132.bmp
A0132,05,12,Distortion_3/A0132_05_12.bmp,1486.8363,Train_Ref/A0132.bmp
A0132,05,13,Distortion_3/A0132_05_13.bmp,1375.5517,Train_Ref/A0132.bmp
A0132,06,00,Distortion_3/A0132_06_00.bmp,1479.8660,Train_Ref/A0132.bmp
A0132,06,01,Distortion_3/A0132_06_01.bmp,1480.7917,Train_Ref/A0132.bmp
A0132,06,02,Distortion_3/A0132_06_02.bmp,1415.6138,Train_Ref/A0132.bmp
A0132,06,03,Distortion_3/A0132_06_03.bmp,1450.9426,Train_Ref/A0132.bmp
A0132,06,04,Distortion_3/A0132_06_04.bmp,1436.8403,Train_Ref/A0132.bmp
A0132,06,05,Distortion_3/A0132_06_05.bmp,1453.6496,Train_Ref/A0132.bmp
A0132,06,06,Distortion_3/A0132_06_06.bmp,1379.7589,Train_Ref/A0132.bmp
A0132,06,07,Distortion_3/A0132_06_07.bmp,1403.9169,Train_Ref/A0132.bmp
A0132,06,08,Distortion_3/A0132_06_08.bmp,1443.8905,Train_Ref/A0132.bmp
A0132,06,09,Distortion_3/A0132_06_09.bmp,1457.3188,Train_Ref/A0132.bmp
A0132,06,10,Distortion_3/A0132_06_10.bmp,1358.5912,Train_Ref/A0132.bmp
A0132,06,11,Distortion_3/A0132_06_11.bmp,1440.0141,Train_Ref/A0132.bmp
A0132,06,12,Distortion_3/A0132_06_12.bmp,1394.5532,Train_Ref/A0132.bmp
A0132,06,13,Distortion_3/A0132_06_13.bmp,1335.5901,Train_Ref/A0132.bmp
A0132,06,14,Distortion_3/A0132_06_14.bmp,1361.1895,Train_Ref/A0132.bmp
A0132,06,15,Distortion_3/A0132_06_15.bmp,1240.2144,Train_Ref/A0132.bmp
A0132,06,16,Distortion_3/A0132_06_16.bmp,1532.8568,Train_Ref/A0132.bmp
A0132,06,17,Distortion_3/A0132_06_17.bmp,1505.0940,Train_Ref/A0132.bmp
A0132,06,18,Distortion_3/A0132_06_18.bmp,1571.7355,Train_Ref/A0132.bmp
A0132,06,19,Distortion_3/A0132_06_19.bmp,1520.0737,Train_Ref/A0132.bmp
A0132,06,20,Distortion_3/A0132_06_20.bmp,1447.0030,Train_Ref/A0132.bmp
A0132,06,21,Distortion_3/A0132_06_21.bmp,1527.9379,Train_Ref/A0132.bmp
A0132,06,22,Distortion_3/A0132_06_22.bmp,1570.6853,Train_Ref/A0132.bmp
A0132,06,23,Distortion_3/A0132_06_23.bmp,1612.9535,Train_Ref/A0132.bmp
A0132,06,24,Distortion_3/A0132_06_24.bmp,1401.4597,Train_Ref/A0132.bmp
A0132,06,25,Distortion_3/A0132_06_25.bmp,1593.1139,Train_Ref/A0132.bmp
A0132,06,26,Distortion_3/A0132_06_26.bmp,1335.8615,Train_Ref/A0132.bmp
A0133,00,00,Distortion_3/A0133_00_00.bmp,1330.4107,Train_Ref/A0133.bmp
A0133,00,01,Distortion_3/A0133_00_01.bmp,1345.0610,Train_Ref/A0133.bmp
A0133,00,02,Distortion_3/A0133_00_02.bmp,1545.2530,Train_Ref/A0133.bmp
A0133,00,03,Distortion_3/A0133_00_03.bmp,1458.4506,Train_Ref/A0133.bmp
A0133,00,04,Distortion_3/A0133_00_04.bmp,1339.3349,Train_Ref/A0133.bmp
A0133,00,05,Distortion_3/A0133_00_05.bmp,1592.0562,Train_Ref/A0133.bmp
A0133,00,06,Distortion_3/A0133_00_06.bmp,1483.6691,Train_Ref/A0133.bmp
A0133,00,07,Distortion_3/A0133_00_07.bmp,1431.9539,Train_Ref/A0133.bmp
A0133,00,08,Distortion_3/A0133_00_08.bmp,1491.2823,Train_Ref/A0133.bmp
A0133,00,09,Distortion_3/A0133_00_09.bmp,1449.9586,Train_Ref/A0133.bmp
A0133,00,10,Distortion_3/A0133_00_10.bmp,1386.6347,Train_Ref/A0133.bmp
A0133,00,11,Distortion_3/A0133_00_11.bmp,1453.9520,Train_Ref/A0133.bmp
A0133,01,00,Distortion_3/A0133_01_00.bmp,1585.7574,Train_Ref/A0133.bmp
A0133,01,01,Distortion_3/A0133_01_01.bmp,1567.0478,Train_Ref/A0133.bmp
A0133,01,02,Distortion_3/A0133_01_02.bmp,1478.3129,Train_Ref/A0133.bmp
A0133,01,03,Distortion_3/A0133_01_03.bmp,1525.2143,Train_Ref/A0133.bmp
A0133,01,04,Distortion_3/A0133_01_04.bmp,1579.1734,Train_Ref/A0133.bmp
A0133,01,05,Distortion_3/A0133_01_05.bmp,1360.2750,Train_Ref/A0133.bmp
A0133,01,06,Distortion_3/A0133_01_06.bmp,1600.9195,Train_Ref/A0133.bmp
A0133,01,07,Distortion_3/A0133_01_07.bmp,1502.0047,Train_Ref/A0133.bmp
A0133,01,08,Distortion_3/A0133_01_08.bmp,1367.9193,Train_Ref/A0133.bmp
A0133,01,09,Distortion_3/A0133_01_09.bmp,1610.5745,Train_Ref/A0133.bmp
A0133,01,10,Distortion_3/A0133_01_10.bmp,1554.6812,Train_Ref/A0133.bmp
A0133,01,11,Distortion_3/A0133_01_11.bmp,1447.1334,Train_Ref/A0133.bmp
A0133,01,12,Distortion_3/A0133_01_12.bmp,1568.6092,Train_Ref/A0133.bmp
A0133,01,13,Distortion_3/A0133_01_13.bmp,1526.0983,Train_Ref/A0133.bmp
A0133,01,14,Distortion_3/A0133_01_14.bmp,1449.5047,Train_Ref/A0133.bmp
A0133,01,15,Distortion_3/A0133_01_15.bmp,1119.9113,Train_Ref/A0133.bmp
A0133,02,00,Distortion_3/A0133_02_00.bmp,1427.9768,Train_Ref/A0133.bmp
A0133,02,01,Distortion_3/A0133_02_01.bmp,1432.6687,Train_Ref/A0133.bmp
A0133,02,02,Distortion_3/A0133_02_02.bmp,1558.1454,Train_Ref/A0133.bmp
A0133,02,03,Distortion_3/A0133_02_03.bmp,1595.0462,Train_Ref/A0133.bmp
A0133,02,04,Distortion_3/A0133_02_04.bmp,1565.5930,Train_Ref/A0133.bmp
A0133,02,05,Distortion_3/A0133_02_05.bmp,1333.1648,Train_Ref/A0133.bmp
A0133,02,06,Distortion_3/A0133_02_06.bmp,1397.9204,Train_Ref/A0133.bmp
A0133,02,07,Distortion_3/A0133_02_07.bmp,1350.8983,Train_Ref/A0133.bmp
A0133,02,08,Distortion_3/A0133_02_08.bmp,1456.2186,Train_Ref/A0133.bmp
A0133,02,09,Distortion_3/A0133_02_09.bmp,1522.5698,Train_Ref/A0133.bmp
A0133,03,00,Distortion_3/A0133_03_00.bmp,1470.3755,Train_Ref/A0133.bmp
A0133,03,01,Distortion_3/A0133_03_01.bmp,1521.5474,Train_Ref/A0133.bmp
A0133,03,02,Distortion_3/A0133_03_02.bmp,1427.2122,Train_Ref/A0133.bmp
A0133,03,03,Distortion_3/A0133_03_03.bmp,1489.4045,Train_Ref/A0133.bmp
A0133,03,04,Distortion_3/A0133_03_04.bmp,1425.2877,Train_Ref/A0133.bmp
A0133,03,05,Distortion_3/A0133_03_05.bmp,1380.6521,Train_Ref/A0133.bmp
A0133,03,06,Distortion_3/A0133_03_06.bmp,1542.3412,Train_Ref/A0133.bmp
A0133,03,07,Distortion_3/A0133_03_07.bmp,1437.5488,Train_Ref/A0133.bmp
A0133,03,08,Distortion_3/A0133_03_08.bmp,1345.2263,Train_Ref/A0133.bmp
A0133,03,09,Distortion_3/A0133_03_09.bmp,1472.0340,Train_Ref/A0133.bmp
A0133,03,10,Distortion_3/A0133_03_10.bmp,1483.9357,Train_Ref/A0133.bmp
A0133,03,11,Distortion_3/A0133_03_11.bmp,1448.3606,Train_Ref/A0133.bmp
A0133,03,12,Distortion_3/A0133_03_12.bmp,1525.4826,Train_Ref/A0133.bmp
A0133,03,13,Distortion_3/A0133_03_13.bmp,1530.6896,Train_Ref/A0133.bmp
A0133,03,14,Distortion_3/A0133_03_14.bmp,1568.9473,Train_Ref/A0133.bmp
A0133,03,15,Distortion_3/A0133_03_15.bmp,1513.6352,Train_Ref/A0133.bmp
